file_a,split_a,class_a,file_b,split_b,class_b,dhash_distance,phash_distance
bigdata_bored_engaged_ardiansyah_26_1774441955582_000_jpg.rf.61aac073a65034d2ada9c37dec642107.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,3,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_001_jpg.rf.3c132875e28e42590546effcdec01096.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,5,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_001_jpg.rf.3c132875e28e42590546effcdec01096.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_002_jpg.rf.d89f86ad56609513b11809cb9057efd0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,5,2
bigdata_bored_engaged_ardiansyah_26_1774441955582_002_jpg.rf.d89f86ad56609513b11809cb9057efd0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441955583_004_jpg.rf.8d04192ebe136e0b630278728e3a1949.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,3,2
bigdata_bored_engaged_ardiansyah_26_1774441955583_004_jpg.rf.8d04192ebe136e0b630278728e3a1949.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441956742_005_jpg.rf.b8cf03de9d3fb13f90c1563b1c88aeef.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,3,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_006_jpg.rf.03b167b86d866eb1639dbd0bd18f1f46.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_007_jpg.rf.faa8fa705f91d6d21419b50bd57d4fc8.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,4,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_007_jpg.rf.faa8fa705f91d6d21419b50bd57d4fc8.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441956742_009_jpg.rf.9f2f5981fe237a9b2df13e00224695f5.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,3,0
bigdata_bored_engaged_ardiansyah_26_1774441956742_009_jpg.rf.9f2f5981fe237a9b2df13e00224695f5.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,4,0
bigdata_bored_engaged_ardiansyah_26_1774441957290_010_jpg.rf.212fc39f623fd38d34cca3bbe2dbd9ce.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,4,0
bigdata_bored_engaged_ardiansyah_26_1774441957290_010_jpg.rf.212fc39f623fd38d34cca3bbe2dbd9ce.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,3,0
bigdata_bored_engaged_ardiansyah_26_1774441957290_013_jpg.rf.fe9f4af462b06d03c19bf99eadff69a1.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,4,0
bigdata_bored_engaged_ardiansyah_26_1774441957290_013_jpg.rf.fe9f4af462b06d03c19bf99eadff69a1.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,3,0
bigdata_bored_engaged_ardiansyah_26_1774441957290_014_jpg.rf.1a878403d9b7a74d6b00df0241474f83.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,2,2
bigdata_bored_engaged_ardiansyah_26_1774441957290_014_jpg.rf.1a878403d9b7a74d6b00df0241474f83.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,5,2
bigdata_bored_engaged_ardiansyah_26_1774441958093_016_jpg.rf.4eb24f7031e9691d04e87e614d4a6abb.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,test,bored,4,0
bigdata_bored_engaged_ardiansyah_26_1774441958093_016_jpg.rf.4eb24f7031e9691d04e87e614d4a6abb.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,5,0
bigdata_bored_engaged_ardiansyah_26_1774441958093_017_jpg.rf.c997f5fcaa9a2f97d3e14c74248ba63c.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,4,2
bigdata_bored_engaged_ardiansyah_26_1774441958093_018_jpg.rf.cc7d13d2e97d4d63c76ae1571fb279fe.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,test,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441959055_021_jpg.rf.fd5d904aa6561caf828e477c75f3d73d.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441959054_020_jpg.rf.1b1614ed29107dfc8fbefa1a2e65a037.jpg,test,bored,5,4
bigdata_bored_engaged_ardiansyah_26_1774441959055_022_jpg.rf.73096777553204b9bab5681051ec90e2.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441959054_020_jpg.rf.1b1614ed29107dfc8fbefa1a2e65a037.jpg,test,bored,4,4
bigdata_bored_engaged_ardiansyah_26_1774441959056_023_jpg.rf.e78bbffaaa6438ccddb03edeb3dfe5a0.jpg,train,bored,bigdata_bored_engaged_ardiansyah_26_1774441959054_020_jpg.rf.1b1614ed29107dfc8fbefa1a2e65a037.jpg,test,bored,3,4
bigdata_bored_engaged_arya_31_1773299393144_003_jpg.rf.19480fce94d36c987b407bfb569df2b1.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,4
bigdata_bored_engaged_arya_31_1773299393144_004_jpg.rf.364a7baf7e4298d39434d3978571b9a8.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,4
bigdata_bored_engaged_arya_31_1773299394518_005_jpg.rf.f40e402ff91f0255751cb0af00fe0c14.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,4
bigdata_bored_engaged_arya_31_1773299394518_006_jpg.rf.6040eef5b8f5965ea1208a0b40a31b68.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,4
bigdata_bored_engaged_arya_31_1773299394519_007_jpg.rf.e06bbd3b871f08e0a6a4927c1387f823.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,6
bigdata_bored_engaged_arya_31_1773299394519_007_jpg.rf.e06bbd3b871f08e0a6a4927c1387f823.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,6
bigdata_bored_engaged_arya_31_1773299394519_008_jpg.rf.e4571cad31dd3951dd9e2f79daa70435.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,6
bigdata_bored_engaged_arya_31_1773299394519_008_jpg.rf.e4571cad31dd3951dd9e2f79daa70435.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,6
bigdata_bored_engaged_arya_31_1773299395365_010_jpg.rf.841d25b372358b540cc5dabf005e13ed.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,6
bigdata_bored_engaged_arya_31_1773299395365_010_jpg.rf.841d25b372358b540cc5dabf005e13ed.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,6
bigdata_bored_engaged_arya_31_1773299395366_011_jpg.rf.4ab95752f174b42c416b85ebc8156ada.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,6
bigdata_bored_engaged_arya_31_1773299395366_011_jpg.rf.4ab95752f174b42c416b85ebc8156ada.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,6
bigdata_bored_engaged_arya_31_1773299395366_012_jpg.rf.dd653018910d7d0acdaac3b47ca3b3e3.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,2,6
bigdata_bored_engaged_arya_31_1773299395366_012_jpg.rf.dd653018910d7d0acdaac3b47ca3b3e3.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,6
bigdata_bored_engaged_arya_31_1773299395366_013_jpg.rf.6538afb035afcb54c3e1dfc13d3469e4.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,4
bigdata_bored_engaged_arya_31_1773299395366_014_jpg.rf.d23bd7a1c6baafc388fdb32c811d6d91.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,0,2
bigdata_bored_engaged_arya_31_1773299395953_015_jpg.rf.ac5a2d238575c904f87fb96e9a8de28e.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,3,6
bigdata_bored_engaged_arya_31_1773299395953_015_jpg.rf.ac5a2d238575c904f87fb96e9a8de28e.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,1,4
bigdata_bored_engaged_arya_31_1773299395953_016_jpg.rf.526f71a8c4e3b378f6a4f75b2097c0fd.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,1,4
bigdata_bored_engaged_arya_31_1773299395953_018_jpg.rf.e8fe615500382f7a95ad31b7ae278874.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,1,4
bigdata_bored_engaged_arya_31_1773299395953_019_jpg.rf.dbdb29aab32dfc82f670b0b220952aa9.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,1,4
bigdata_bored_engaged_arya_31_1773299396737_020_jpg.rf.3a0457e33c168ddf9aab4ddb63dff96a.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,1,4
bigdata_bored_engaged_arya_31_1773299396737_021_jpg.rf.56f07ba92e1ec494f1976d21631f08aa.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,test,bored,3,6
bigdata_bored_engaged_arya_31_1773299396737_021_jpg.rf.56f07ba92e1ec494f1976d21631f08aa.jpg,train,bored,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,test,bored,1,6
bigdata_bored_engaged_iann_62_1774442872429_000_jpg.rf.c216fa286d38743673a8a4a1ffb57948.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,5,0
bigdata_bored_engaged_iann_62_1774442872429_000_jpg.rf.c216fa286d38743673a8a4a1ffb57948.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,4,0
bigdata_bored_engaged_iann_62_1774442872430_001_jpg.rf.8e5355792125ae0e3bb44a665997f5b2.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,1,0
bigdata_bored_engaged_iann_62_1774442872430_001_jpg.rf.8e5355792125ae0e3bb44a665997f5b2.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,2,0
bigdata_bored_engaged_iann_62_1774442872430_002_jpg.rf.5d60a824c0712a829ab708dde7ec3877.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,2,0
bigdata_bored_engaged_iann_62_1774442872430_002_jpg.rf.5d60a824c0712a829ab708dde7ec3877.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,3,0
bigdata_bored_engaged_iann_62_1774442872430_003_jpg.rf.1647e649cac1bd4ba2538edfeabd9a75.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,2,0
bigdata_bored_engaged_iann_62_1774442872430_003_jpg.rf.1647e649cac1bd4ba2538edfeabd9a75.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,1,0
bigdata_bored_engaged_iann_62_1774442872430_004_jpg.rf.bd7123a9800541a3f62ff3b97f6367ee.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,1,0
bigdata_bored_engaged_iann_62_1774442872430_004_jpg.rf.bd7123a9800541a3f62ff3b97f6367ee.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,2,0
bigdata_bored_engaged_iann_62_1774442872994_006_jpg.rf.7f6e3f10e8ebeccabd471716c0681ab7.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,2,0
bigdata_bored_engaged_iann_62_1774442872994_006_jpg.rf.7f6e3f10e8ebeccabd471716c0681ab7.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,3,0
bigdata_bored_engaged_iann_62_1774442872994_008_jpg.rf.dc4f6b6d3f6462d4390d4a3ccbc0185e.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,2,0
bigdata_bored_engaged_iann_62_1774442872994_008_jpg.rf.dc4f6b6d3f6462d4390d4a3ccbc0185e.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,1,0
bigdata_bored_engaged_iann_62_1774442872994_009_jpg.rf.bcd8c20129d6cfcb4a868e9e8c62f5ff.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,3,0
bigdata_bored_engaged_iann_62_1774442872994_009_jpg.rf.bcd8c20129d6cfcb4a868e9e8c62f5ff.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,0,0
bigdata_bored_engaged_iann_62_1774442874007_011_jpg.rf.60fdf528cc6d0cbb2295e07fa9515eaa.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,3,2
bigdata_bored_engaged_iann_62_1774442874007_011_jpg.rf.60fdf528cc6d0cbb2295e07fa9515eaa.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,2,2
bigdata_bored_engaged_iann_62_1774442874007_012_jpg.rf.1cf7164cc0f99e613e8ece39da611d70.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,4,4
bigdata_bored_engaged_iann_62_1774442874007_012_jpg.rf.1cf7164cc0f99e613e8ece39da611d70.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,1,4
bigdata_bored_engaged_iann_62_1774442874007_013_jpg.rf.bcff2e066b642a5e070cb8b8ade02aef.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,test,bored,3,4
bigdata_bored_engaged_iann_62_1774442874007_013_jpg.rf.bcff2e066b642a5e070cb8b8ade02aef.jpg,train,bored,bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,test,bored,4,4
bigdata_bored_engaged_maguru_36_1774443973512_000_jpg.rf.ac77d22247d09a30982a73196c49e8e4.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,5,6
bigdata_bored_engaged_maguru_36_1774443973512_000_jpg.rf.ac77d22247d09a30982a73196c49e8e4.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,3,4
bigdata_bored_engaged_maguru_36_1774443973512_000_jpg.rf.ac77d22247d09a30982a73196c49e8e4.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,5,6
bigdata_bored_engaged_maguru_36_1774443973512_000_jpg.rf.ac77d22247d09a30982a73196c49e8e4.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,5,6
bigdata_bored_engaged_maguru_36_1774443973512_001_jpg.rf.2697106490841676abe33cfd73fb5fd5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,4,4
bigdata_bored_engaged_maguru_36_1774443973512_001_jpg.rf.2697106490841676abe33cfd73fb5fd5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,4,2
bigdata_bored_engaged_maguru_36_1774443973512_001_jpg.rf.2697106490841676abe33cfd73fb5fd5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,4,4
bigdata_bored_engaged_maguru_36_1774443973512_001_jpg.rf.2697106490841676abe33cfd73fb5fd5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,4,4
bigdata_bored_engaged_maguru_36_1774443973512_002_jpg.rf.53ad0b98be5bed001031d5930a46fad5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,2,4
bigdata_bored_engaged_maguru_36_1774443973512_002_jpg.rf.53ad0b98be5bed001031d5930a46fad5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,4,2
bigdata_bored_engaged_maguru_36_1774443973512_002_jpg.rf.53ad0b98be5bed001031d5930a46fad5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,2,4
bigdata_bored_engaged_maguru_36_1774443973512_002_jpg.rf.53ad0b98be5bed001031d5930a46fad5.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,2,4
bigdata_bored_engaged_maguru_36_1774443973512_003_jpg.rf.2407480611bec03520e00b7838af20f7.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,1,2
bigdata_bored_engaged_maguru_36_1774443973512_003_jpg.rf.2407480611bec03520e00b7838af20f7.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,3,2
bigdata_bored_engaged_maguru_36_1774443973512_003_jpg.rf.2407480611bec03520e00b7838af20f7.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,1,2
bigdata_bored_engaged_maguru_36_1774443973512_003_jpg.rf.2407480611bec03520e00b7838af20f7.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,1,2
bigdata_bored_engaged_maguru_36_1774443973512_004_jpg.rf.6e3b66f8efa7f419ca072cafb5798405.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,2,2
bigdata_bored_engaged_maguru_36_1774443973512_004_jpg.rf.6e3b66f8efa7f419ca072cafb5798405.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,2,0
bigdata_bored_engaged_maguru_36_1774443973512_004_jpg.rf.6e3b66f8efa7f419ca072cafb5798405.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,2,2
bigdata_bored_engaged_maguru_36_1774443973512_004_jpg.rf.6e3b66f8efa7f419ca072cafb5798405.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,2,2
bigdata_bored_engaged_maguru_36_1774443974067_006_jpg.rf.cb317dfc7336732842d3a113fc2bc20d.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,2,2
bigdata_bored_engaged_maguru_36_1774443974067_006_jpg.rf.cb317dfc7336732842d3a113fc2bc20d.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,0,0
bigdata_bored_engaged_maguru_36_1774443974067_006_jpg.rf.cb317dfc7336732842d3a113fc2bc20d.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,2,2
bigdata_bored_engaged_maguru_36_1774443974067_006_jpg.rf.cb317dfc7336732842d3a113fc2bc20d.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,2,2
bigdata_bored_engaged_maguru_36_1774443974068_007_jpg.rf.2e6486f21ebdfc3c7dc2ae0bca9c0d3a.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,1,0
bigdata_bored_engaged_maguru_36_1774443974068_007_jpg.rf.2e6486f21ebdfc3c7dc2ae0bca9c0d3a.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,1,2
bigdata_bored_engaged_maguru_36_1774443974068_007_jpg.rf.2e6486f21ebdfc3c7dc2ae0bca9c0d3a.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,1,0
bigdata_bored_engaged_maguru_36_1774443974068_007_jpg.rf.2e6486f21ebdfc3c7dc2ae0bca9c0d3a.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,1,0
bigdata_bored_engaged_maguru_36_1774443974068_008_jpg.rf.2da16c57d686bdd83a41943dc2c2a363.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,test,bored,1,0
bigdata_bored_engaged_maguru_36_1774443974068_008_jpg.rf.2da16c57d686bdd83a41943dc2c2a363.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,test,bored,1,2
bigdata_bored_engaged_maguru_36_1774443974068_008_jpg.rf.2da16c57d686bdd83a41943dc2c2a363.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,test,bored,1,0
bigdata_bored_engaged_maguru_36_1774443974068_008_jpg.rf.2da16c57d686bdd83a41943dc2c2a363.jpg,train,bored,bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,test,bored,1,0
